0,-100.0
5/2/2018,0.0
5/3/2018,-0.026483050847457626
5/4/2018,-0.7152317880794702
5/5/2018,0.0
5/6/2018,0.0
5/7/2018,1.8676627534685166
5/8/2018,-1.4405447878470403
5/9/2018,3.9330321551953227
5/10/2018,-0.4858092559447712
5/11/2018,-0.4624871531346352
5/12/2018,-0.02581311306143521
5/13/2018,0.0
5/14/2018,0.4905757810482829
5/15/2018,-1.002055498458376
5/16/2018,-1.2717363093693226
5/17/2018,1.1303890641430074
5/18/2018,-0.5169294391315585
5/19/2018,0.0
5/20/2018,0.0
5/21/2018,-0.5196154845414394
5/22/2018,2.8466962653434313
5/23/2018,0.33011681056373793
5/24/2018,-1.1136421159200203
5/25/2018,-1.510110058868697
5/26/2018,0.0
5/27/2018,0.0
5/28/2018,0.0
5/29/2018,-0.05197505197505198
5/30/2018,0.07618080243778569
5/31/2018,-1.217964983506724
6/1/2018,0.20549704597996404
6/2/2018,0.0
6/3/2018,0.0
6/4/2018,-0.4614201486798257
6/5/2018,1.4421838784445018
6/6/2018,0.7616146230007617
6/7/2018,-0.5794910556815319
6/8/2018,2.3568170299037
6/9/2018,0.0
6/10/2018,0.0
6/11/2018,-2.525377568705125
6/12/2018,3.2004064008128017
6/13/2018,1.3536795471326606
6/14/2018,-1.0927634774162214
6/15/2018,0.220967345936656
6/16/2018,0.0
6/17/2018,0.0
6/18/2018,0.04899559039686428
6/19/2018,0.930460333006856
6/20/2018,-0.727802037845706
6/21/2018,0.4887585532746823
6/22/2018,0.2188715953307393
6/23/2018,0.0
6/24/2018,0.0
6/25/2018,0.9463722397476341
6/26/2018,0.7694157249338783
6/27/2018,1.4316392269148175
6/28/2018,0.9880028228652082
6/29/2018,0.605637083624505
6/30/2018,0.0
7/1/2018,0.0
7/2/2018,0.7409122482056031
7/3/2018,0.45966444495518266
7/4/2018,0.0
7/5/2018,-0.18302447952413636
7/6/2018,0.068760027504011
7/7/2018,0.0
7/8/2018,0.0
7/9/2018,0.2977553825011452
7/10/2018,1.0733044073989495
7/11/2018,17.12607320379575
7/12/2018,2.4691358024691357
7/13/2018,-1.9201807228915662
7/14/2018,0.0
7/15/2018,0.0
7/16/2018,0.8637236084452975
7/17/2018,-1.236917221693625
7/18/2018,-0.11560693641618498
7/19/2018,0.09645061728395062
7/20/2018,-0.26980150317980345
7/21/2018,0.0
7/22/2018,0.0
7/23/2018,-0.5024154589371981
7/24/2018,-0.1747912215964265
7/25/2018,-0.23346303501945526
7/26/2018,-2.3010920436817472
7/27/2018,-0.8782435129740519
7/28/2018,-0.02013693113169553
7/29/2018,0.0
7/30/2018,-0.5840886203423967
7/31/2018,-0.2025931928687196
8/1/2018,0.8729192042224929
8/2/2018,0.2012477359629704
8/3/2018,-0.3012653143201446
8/4/2018,-0.020145044319097503
8/5/2018,0.0
8/6/2018,0.9067096514205117
8/7/2018,0.13977635782747602
8/8/2018,-0.21934197407776668
8/10/2018,1.682169008509796
8/11/2018,0.0
8/12/2018,0.0
8/13/2018,0.1557026080186843
8/14/2018,-0.194325689856199
8/15/2018,-0.23364485981308408
8/16/2018,-0.6635441061670571
8/17/2018,-0.07858546168958742
8/18/2018,0.0
8/19/2018,0.0
8/20/2018,-0.9830908375933936
8/21/2018,0.9928514694201748
8/22/2018,1.2976799056232795
8/23/2018,0.4464285714285714
8/24/2018,0.5024154589371981
8/25/2018,0.0
8/26/2018,0.0
8/27/2018,-0.5191309363583926
8/28/2018,-0.05798221878623889
8/29/2018,0.3094179075614001
8/30/2018,-0.0771158665895508
8/31/2018,-0.11576307158016592
9/1/2018,0.0
9/2/2018,0.0
9/3/2018,0.0
9/4/2018,0.38632412594166504
9/5/2018,0.05772561092938234
9/6/2018,0.5192307692307693
9/7/2018,0.40176009183087813
9/8/2018,0.0
9/9/2018,0.0
9/10/2018,-0.1524390243902439
9/11/2018,-0.3053435114503817
9/12/2018,0.03828483920367535
9/13/2018,-0.21048603138155378
9/14/2018,-0.05752636625119846
9/15/2018,0.0
9/16/2018,0.0
9/17/2018,0.03837298541826554
9/18/2018,-0.09589566551591869
9/19/2018,-0.8830869648684968
9/20/2018,0.09684292078249081
9/21/2018,0.3676470588235294
9/22/2018,0.0
9/23/2018,0.0
9/24/2018,0.192789666473877
9/25/2018,1.385414662305176
9/26/2018,-0.4934522679825394
9/27/2018,-0.36238794583253864
9/28/2018,0.5551301684532925
9/29/2018,0.0
9/30/2018,0.0
10/1/2018,1.1231677136874167
10/2/2018,1.7884036144578315
10/3/2018,0.6473090438320696
10/4/2018,0.8636530687247336
10/5/2018,1.1659683002368373
10/6/2018,0.0
10/7/2018,0.0
10/8/2018,0.990455609580407
10/9/2018,4.457917261055635
10/10/2018,2.0655513827244794
10/11/2018,2.5422311423314934
10/12/2018,3.1805578209101286
10/13/2018,-0.015807777426493835
10/14/2018,0.0
10/15/2018,0.9802371541501976
10/16/2018,1.9101299514639112
10/17/2018,2.703948379167307
10/18/2018,1.2415856394913987
10/19/2018,0.5466903073286052
10/20/2018,0.0
10/21/2018,0.0
10/22/2018,0.6318883174136665
10/23/2018,0.1314252336448598
10/24/2018,3.791745661367945
10/25/2018,-0.0702543206407194
10/26/2018,-0.421822272215973
10/27/2018,-0.01412030499858797
10/28/2018,0.0
10/29/2018,-0.0988560937720661
10/30/2018,-1.3994910941475827
10/31/2018,0.2867383512544803
11/1/2018,-0.28591851322373124
11/2/2018,-0.3727598566308244
11/3/2018,-0.02878111958555188
11/4/2018,0.0
11/5/2018,0.15834173024327047
11/6/2018,0.1006036217303823
