0,-100.0
"2018-05-02,0.0
"2018-05-03,-0.15736615036424076
"2018-05-04,-0.8208334071227442
"2018-05-05,0.0
"2018-05-06,0.0
"2018-05-07,-0.7785227708982474
"2018-05-08,0.35092455122148736
"2018-05-09,-0.2672046626316969
"2018-05-10,-0.25713181152058406
"2018-05-11,0.0928421413183584
"2018-05-12,-0.004502719642664169
"2018-05-13,0.0
"2018-05-14,0.09906429272597916
"2018-05-15,0.36977390709767965
"2018-05-16,0.17389745428468986
"2018-05-17,0.026844676700610273
"2018-05-18,0.3259214404659074
"2018-05-19,0.0035504114039214296
"2018-05-20,0.0
"2018-05-21,-0.01952639613732382
"2018-05-22,0.013316052056886173
"2018-05-23,-0.10740185157241636
"2018-05-24,0.32166340856584325
"2018-05-25,-0.023028821455775804
"2018-05-26,0.0
"2018-05-27,0.0017718558418087105
"2018-05-28,0.0
"2018-05-29,-0.0026577366714505926
"2018-05-30,-0.0035311357898267976
"2018-05-31,0.5199781061850027
"2018-06-01,0.17389471465458187
"2018-06-02,-0.003506926179203928
"2018-06-03,0.0
"2018-06-04,2.37690257417409
"2018-06-05,1.0353952743497734
"2018-06-06,0.7018376618973351
"2018-06-07,0.8745496784620046
"2018-06-08,0.5073304239713625
"2018-06-09,0.0008302131157068019
"2018-06-10,0.0
"2018-06-11,0.9157174642181118
"2018-06-12,0.3595080416272469
"2018-06-13,0.26968981572562134
"2018-06-14,-0.08338715347323845
"2018-06-15,0.4655577283401107
"2018-06-16,0.0024432155974883746
"2018-06-17,0.0
"2018-06-18,0.5016613460160271
"2018-06-19,0.1150654738752755
"2018-06-20,-0.13354808945293845
"2018-06-21,0.3225649587473457
"2018-06-22,0.6551735280811736
"2018-06-23,0.0008026004253782255
"2018-06-24,0.0
"2018-06-25,0.26084304472053677
"2018-06-26,0.5755683637528017
"2018-06-27,0.35578124626907254
"2018-06-28,0.4171755785733547
"2018-06-29,0.23773418001453256
"2018-06-30,-0.0007879413456462301
"2018-07-01,0.0
"2018-07-02,0.1898953605648008
"2018-07-03,0.12976492886522537
"2018-07-04,-0.0023563046859045853
"2018-07-05,-0.007069080626791816
"2018-07-06,-0.47758943019182126
"2018-07-07,-0.0015785568832972898
"2018-07-08,0.0
"2018-07-09,-0.05761823577697797
"2018-07-10,0.18480054966317336
"2018-07-11,-0.01970722940003311
"2018-07-12,-0.19001513813548632
"2018-07-13,0.21802497807901036
"2018-07-14,-0.002364681122750597
"2018-07-15,0.0
"2018-07-16,0.280615462227267
"2018-07-17,0.38358748624430117
"2018-07-18,1.7226798634384688
"2018-07-19,1.738153154540136
"2018-07-20,-0.5281237231965861
"2018-07-21,-0.005324489609638847
"2018-07-22,0.0
"2018-07-23,0.3248111607244734
"2018-07-24,0.39275749120465847
"2018-07-25,0.3021011132426023
"2018-07-26,0.4849178500971342
"2018-07-27,0.6316972648932184
"2018-07-28,0.0014892809007170887
"2018-07-29,0.0
"2018-07-30,0.33508321233106225
"2018-07-31,0.8453003822034212
"2018-08-01,0.9294692531865415
"2018-08-02,0.8275791668793337
"2018-08-03,0.5539404984018166
"2018-08-04,0.0
"2018-08-05,0.0
"2018-08-06,0.6479869971088704
"2018-08-07,0.19578840561069547
"2018-08-08,0.4699724007103073
"2018-08-10,0.07781000212209097
"2018-08-11,-0.0021204410517387615
"2018-08-12,0.0
"2018-08-13,0.3548279932427179
"2018-08-14,0.15213517492023468
"2018-08-15,0.7187313196666549
"2018-08-16,-0.006982411305920386
"2018-08-17,-0.13407165850831315
"2018-08-18,0.0
"2018-08-19,-0.0006992273537740797
"2018-08-20,0.09369843090090342
"2018-08-21,0.425439760803655
"2018-08-22,0.3012069145421029
"2018-08-23,-0.14911088301384304
"2018-08-24,-0.0333395845054281
"2018-08-25,-0.002084418968212611
"2018-08-26,0.0
"2018-08-27,-0.08268367587999055
"2018-08-28,0.5264146088746411
"2018-08-29,0.5319590481460985
"2018-08-30,0.5573560679561547
"2018-08-31,0.3024517753645502
"2018-09-01,-0.0013644333167327281
"2018-09-02,-0.0027289038675390063
"2018-09-03,0.0
"2018-09-04,0.3991130820399113
"2018-09-05,0.693802663767328
"2018-09-06,0.29760900520309624
"2018-09-07,0.30547294478610165
"2018-09-08,-0.0006707987871957928
"2018-09-09,0.0
"2018-09-10,0.2757001509307396
"2018-09-11,0.03679274313313621
"2018-09-12,-0.13441129857363532
"2018-09-13,-0.16137672425338154
"2018-09-14,0.16767382745692458
"2018-09-15,0.0006695726118018868
"2018-09-16,0.0
"2018-09-17,0.03548711081352528
"2018-09-18,-0.06157800326631147
"2018-09-19,0.6529950707243891
"2018-09-20,-0.3293698057716236
"2018-09-21,0.1802499465926084
"2018-09-22,0.0
"2018-09-23,0.0
"2018-09-24,0.41582812437525823
"2018-09-25,0.3158886691530733
"2018-09-26,0.20441645387068177
"2018-09-27,0.12345597507113573
"2018-09-28,0.17011961123053185
"2018-09-29,-0.0026330340451302036
"2018-09-30,0.0
"2018-10-01,0.3034651640423403
"2018-10-02,0.4593989748840017
"2018-10-03,0.5579037452718637
"2018-10-04,1.07063738005678
"2018-10-05,0.18447694038245221
"2018-10-06,0.0006415932042447807
"2018-10-07,0.0
"2018-10-08,0.004491123614969557
"2018-10-09,0.5652146019118496
"2018-10-10,-0.19712792900842738
"2018-10-11,0.5190422009434806
"2018-10-12,1.0066516590992916
"2018-10-13,0.0
"2018-10-14,0.0
"2018-10-15,0.25686710275313684
"2018-10-16,0.10235800182109328
"2018-10-17,0.29860483790023085
